ID_objet;Date;Heure;Longitude;Latitude;Categ;Ss_categ;Etat;Quantite
3183;08/02/17;08:45:14;1,484231096;43,5813355;Materiaux;Bois;Bon;1
3184;05/09/17;17:37:40;1,357053766;43,64449251;Materiaux;Verre;Inconnu;4
3185;09/06/17;11:47:24;1,456596493;43,57790897;Electronique;Ordinateur;Bon;2
3186;10/05/17;12:21:47;1,381283046;43,58605501;Vehicules;Autres;Bon;1
3187;20/10/16;03:52:26;1,379617764;43,59438438;Ameublement;Rangement;Reparable;1
3188;30/12/16;12:34:30;1,509823296;43,53809767;Vetement/textile;Homme;Abime;3
3189;06/06/17;01:50:44;1,443883846;43,53233932;Electromenager;NULL;Bon;4
3190;13/09/16;13:48:51;1,447915366;43,57503377;Vehicules;Autres;Abime;1
3191;17/05/17;09:37:37;1,351500827;43,61030773;Electromenager;NULL;Bon;2
3192;22/01/17;18:24:59;1,362828907;43,61028143;Electronique;Jeux videos;Bon;3
3193;09/06/17;01:38:34;1,485871318;43,64994082;Materiaux;Carton;Bon;3
3194;13/03/17;18:32:02;1,486424636;43,56697062;Decos;NULL;Reparable;2
3195;29/11/16;14:12:43;1,440221545;43,65990128;Materiaux;Feraille;Abime;1
3196;08/02/17;01:19:22;1,356379524;43,60978048;Materiaux;Bois;Abime;2
3197;20/10/16;06:06:47;1,424648942;43,5862052;Materiaux;Carton;Abime;1
3198;03/08/17;13:52:01;1,460638429;43,62063851;Materiaux;Verre;Abime;4
3199;20/04/17;06:04:40;1,433517468;43,55608646;Ameublement;Literie;Inconnu;2
3200;28/06/17;07:49:57;1,507475949;43,63959725;Materiaux;Carton;Abime;3
3201;02/09/17;19:07:43;1,347353742;43,54803153;Ameublement;Table;Bon;2
3202;20/10/16;11:30:35;1,505287642;43,62160446;Ameublement;Chaise;Bon;4
3203;27/07/17;23:30:38;1,486835557;43,58679484;Ameublement;Fauteuil;Abime;1
3204;14/03/17;12:45:38;1,393018258;43,65654852;Ameublement;Table;Abime;4
3205;13/10/16;20:52:25;1,49272948;43,57707582;Electronique;Ordinateur;Abime;4
3206;11/09/16;04:51:38;1,410541806;43,65558832;Vetement/textile;Femme;Reparable;4
3207;13/03/17;18:23:00;1,380295954;43,57171543;Decos;NULL;Inconnu;1
3208;01/07/17;10:57:43;1,506493459;43,63043999;Ameublement;Chaise;Abime;4
3209;06/07/17;07:36:45;1,448110437;43,64442104;Materiaux;Feraille;Inconnu;2
3210;01/03/17;02:38:25;1,504369112;43,63109127;Decos;NULL;Inconnu;4
3211;14/05/17;23:37:26;1,436852453;43,61102683;Decos;NULL;Bon;2
3212;29/04/17;05:00:26;1,442866404;43,65991331;Electronique;Ordinateur;Abime;3
3213;05/03/17;12:17:48;1,429406257;43,58637098;Ameublement;Fauteuil;Reparable;2
3214;21/03/17;20:43:22;1,49186099;43,57572044;Materiaux;Verre;Abime;2
3215;30/10/16;16:18:10;1,482971739;43,57498163;Ameublement;Chaise;Inconnu;1
3216;21/09/16;20:00:58;1,438008912;43,65226681;Electronique;Telephonie;Bon;1
3217;14/03/17;05:18:55;1,458594975;43,53011041;Divers;NULL;Bon;3
3218;26/07/17;12:17:52;1,410511618;43,59192894;Vetement/textile;Enfant;Abime;1
3219;10/07/17;18:28:43;1,480875784;43,63291243;Decos;NULL;Abime;1
3220;03/07/17;10:54:09;1,501173667;43,65967756;Electronique;Jeux videos;Inconnu;1
3221;24/07/17;21:26:33;1,384307381;43,61487951;Vetement/textile;Homme;Inconnu;2
3222;27/04/17;16:28:03;1,479021741;43,59589049;Electromenager;NULL;Inconnu;3
3223;17/09/16;21:44:55;1,459389709;43,55876309;Ameublement;Chaise;Reparable;3
3224;27/08/17;02:52:10;1,443406908;43,56219146;Ameublement;Table;Reparable;1
3225;24/09/17;17:32:37;1,417037617;43,5654555;Ameublement;Rangement;Inconnu;1
3226;07/01/17;07:50:55;1,403349394;43,57875156;Materiaux;Verre;Bon;4
3227;01/03/17;21:44:28;1,383782579;43,56515212;Electronique;Ordinateur;Inconnu;3
3228;24/03/17;03:10:21;1,455374832;43,58328751;Ameublement;Chaise;Reparable;4
3229;16/03/17;14:39:16;1,502056495;43,64362004;Materiaux;Feraille;Bon;3
3230;24/12/16;23:43:14;1,368533946;43,56597803;Ameublement;Rangement;Bon;3
3231;07/09/17;20:52:02;1,386704234;43,600052;Electromenager;NULL;Abime;3
3232;05/10/16;13:50:31;1,422694607;43,61122603;Ameublement;Table;Abime;4
3233;05/11/16;21:11:52;1,363820261;43,55803795;Vehicules;Autres;Bon;4
3234;14/07/17;01:04:24;1,485405295;43,60174758;Vaisselles;NULL;Inconnu;4
3235;12/02/17;17:47:06;1,346124278;43,58483375;Vehicules;Pieces detaches;Abime;1
3236;11/08/17;09:31:46;1,505130579;43,53280636;Vetement/textile;Homme;Reparable;2
3237;12/01/17;13:35:58;1,462036694;43,58556538;Ameublement;Chaise;Abime;2
3238;22/12/16;01:26:39;1,45636062;43,65101939;Ameublement;Rangement;Inconnu;1
3239;23/02/17;18:05:16;1,40354779;43,54182127;Electromenager;NULL;Abime;2
3240;10/10/16;22:05:44;1,447265445;43,62524849;Vetement/textile;Enfant;Inconnu;3
3241;10/05/17;23:30:00;1,479485135;43,55152948;Materiaux;Verre;Bon;1
3242;07/06/17;02:01:03;1,370766347;43,57772857;Outils;NULL;Bon;3
3243;18/01/17;05:11:37;1,46732061;43,56367781;Materiaux;Feraille;Reparable;2
3244;20/05/17;08:12:42;1,356854203;43,65204775;Ameublement;Table;Bon;1
3245;22/05/17;17:22:01;1,396923575;43,5419158;Ameublement;Literie;Inconnu;4
3246;05/07/17;13:50:51;1,485132831;43,61665604;Materiaux;Verre;Reparable;2
3247;01/07/17;00:45:20;1,4736832;43,58581159;Electronique;Jeux videos;Bon;3
3248;18/12/16;04:16:44;1,365958127;43,65926608;Vehicules;Velos;Reparable;1
3249;19/10/16;06:18:42;1,440930698;43,62381858;Vehicules;Autres;Bon;1
3250;04/02/17;13:44:26;1,455264042;43,55907101;Vehicules;Pieces detaches;Bon;2
3251;07/10/16;12:55:48;1,411561049;43,53632958;Electronique;Jeux videos;Reparable;1
3252;01/10/16;20:13:14;1,367229363;43,64734747;Ameublement;Chaise;Inconnu;2
3253;25/12/16;10:54:28;1,41846978;43,60917417;Ameublement;Rangement;Abime;1
3254;30/12/16;23:38:26;1,501134062;43,56952083;Vehicules;Pieces detaches;Bon;3
3255;21/02/17;02:57:05;1,509343349;43,6154441;Ameublement;Rangement;Reparable;3
3256;26/10/16;15:07:03;1,400285793;43,65891584;Vetement/textile;Femme;Inconnu;4
3257;25/03/17;19:26:22;1,389989548;43,58857173;Ameublement;Fauteuil;Abime;1
3258;31/07/17;23:16:05;1,476649518;43,53671302;Electronique;Telephonie;Bon;2
3259;23/03/17;12:29:40;1,362131144;43,57381477;Vetement/textile;Homme;Reparable;4
3260;03/01/17;02:02:43;1,45318926;43,58941387;Vehicules;Velos;Bon;3
3261;06/10/16;14:38:09;1,427608686;43,60123559;Divers;NULL;Abime;4
3262;01/05/17;23:57:14;1,429046846;43,60738472;Electromenager;NULL;Abime;3
3263;30/04/17;06:19:35;1,376411753;43,53670957;Materiaux;Carton;Bon;1
3264;07/08/17;03:45:56;1,351567459;43,59690784;Materiaux;Carton;Abime;1
3265;06/02/17;06:46:40;1,346637501;43,60462322;Electronique;Ordinateur;Reparable;2
3266;26/08/17;16:00:00;1,474819037;43,62030412;Ameublement;Fauteuil;Bon;4
3267;08/06/17;07:59:27;1,48473805;43,57542745;Vetement/textile;Enfant;Abime;4
3268;22/01/17;03:02:09;1,359658918;43,59450353;Vaisselles;NULL;Inconnu;4
3269;13/05/17;01:29:43;1,464231887;43,59549481;Electronique;Jeux videos;Bon;2
3270;30/05/17;11:05:41;1,369366386;43,64610179;Materiaux;Feraille;Bon;1
3271;19/09/17;06:05:28;1,433550955;43,62692287;Electromenager;NULL;Bon;4
3272;17/12/16;04:57:03;1,440012168;43,56530171;Ameublement;Fauteuil;Abime;2
3273;09/06/17;16:49:34;1,343352373;43,56712261;Ameublement;Fauteuil;Reparable;3
3274;22/05/17;11:46:17;1,368145259;43,58956619;Outils;NULL;Inconnu;1
3275;12/03/17;01:15:45;1,449257041;43,55526084;Electronique;Ordinateur;Reparable;4
3276;28/11/16;06:13:23;1,353647802;43,66015001;Vetement/textile;Enfant;Inconnu;3
3277;30/12/16;19:09:55;1,468200023;43,54360425;Decos;NULL;Abime;2
3278;25/05/17;20:25:58;1,428834206;43,5664226;Vehicules;Autres;Reparable;4
3279;21/06/17;00:18:04;1,428570797;43,55292644;Vetement/textile;Enfant;Reparable;4
3280;07/02/17;21:14:57;1,367828853;43,54403952;Electromenager;NULL;Inconnu;2
3281;12/07/17;00:27:39;1,458576247;43,64698113;Ameublement;Literie;Bon;2
3282;02/06/17;06:08:47;1,45163426;43,59102245;Materiaux;Bois;Inconnu;3
3283;20/02/17;18:48:13;1,365508732;43,53904849;Divers;NULL;Reparable;4
3284;10/01/17;15:12:04;1,405661602;43,62583093;Electronique;Telephonie;Bon;2
3285;17/03/17;14:55:13;1,425104462;43,63789417;Ameublement;Table;Abime;4
3286;13/12/16;19:18:44;1,461598337;43,61244152;Electronique;Telephonie;Bon;2
3287;16/12/16;07:00:50;1,399798413;43,58526088;Ameublement;Chaise;Inconnu;4
3288;18/04/17;23:24:36;1,454174123;43,53578715;Vetement/textile;Femme;Bon;3
3289;05/08/17;12:08:27;1,40282864;43,56208485;Vetement/textile;Femme;Inconnu;4
3290;24/08/17;23:44:42;1,380685357;43,61274928;Vehicules;Pieces detaches;Inconnu;4
3291;26/05/17;01:09:20;1,363642956;43,53612245;Electromenager;NULL;Inconnu;2
3292;29/05/17;23:45:47;1,490240881;43,59662689;Materiaux;Verre;Abime;4
3293;27/09/17;13:05:32;1,407842706;43,61064977;Vehicules;Autres;Bon;2
3294;18/12/16;02:06:44;1,399339617;43,58970188;Ameublement;Table;Reparable;3
3295;18/09/16;19:03:57;1,36855703;43,6154539;Vehicules;Pieces detaches;Bon;2
3296;17/12/16;17:59:08;1,384574461;43,54188703;Electromenager;NULL;Bon;1
3297;21/09/17;23:20:16;1,45378912;43,62719743;Electronique;Jeux videos;Bon;1
3298;03/02/17;03:46:52;1,454239575;43,58328933;Materiaux;Feraille;Bon;2
3299;09/03/17;09:18:07;1,380966281;43,60884969;Ameublement;Table;Abime;3
3300;30/03/17;04:48:28;1,481502883;43,56384387;Ameublement;Table;Bon;1
3301;10/09/16;16:42:53;1,462822823;43,5325856;Electronique;Telephonie;Abime;4
3302;07/07/17;21:34:51;1,395244285;43,60145493;Electronique;Jeux videos;Bon;4
3303;18/08/17;11:21:25;1,502784205;43,57880541;Ameublement;Fauteuil;Inconnu;4
3304;16/02/17;05:15:32;1,469812077;43,58649378;Vetement/textile;Enfant;Inconnu;1
3305;24/06/17;06:32:43;1,458976575;43,63470249;Ameublement;Fauteuil;Bon;3
3306;01/03/17;21:30:51;1,391137229;43,65211463;Vetement/textile;Femme;Inconnu;3
3307;18/10/16;22:00:58;1,355223964;43,60873899;Ameublement;Fauteuil;Bon;1
3308;17/02/17;11:46:04;1,503198171;43,54705419;Electronique;Telephonie;Reparable;4
3309;24/06/17;14:36:40;1,506311678;43,63635139;Electronique;Telephonie;Reparable;4
3310;26/12/16;20:47:04;1,360988569;43,60520976;Decos;NULL;Abime;2
3311;10/09/17;22:51:35;1,492895374;43,62738194;Vetement/textile;Enfant;Abime;2
3312;11/04/17;19:48:58;1,448722151;43,59731268;Ameublement;Rangement;Inconnu;4
3313;09/12/16;22:34:00;1,402728456;43,57556433;Vetement/textile;Enfant;Inconnu;1
3314;28/09/16;15:16:28;1,405757013;43,57704027;Vetement/textile;Enfant;Bon;1
3315;28/09/17;10:27:52;1,387322056;43,64112315;Vetement/textile;Enfant;Abime;4
3316;09/03/17;06:25:40;1,345442941;43,63640829;Electronique;Ordinateur;Reparable;2
3317;26/06/17;06:04:49;1,438883363;43,66037107;Vetement/textile;Homme;Bon;2
3318;27/06/17;10:27:36;1,365340234;43,54296963;Electromenager;NULL;Bon;2
3319;05/02/17;03:26:59;1,418938458;43,53491264;Outils;NULL;Inconnu;3
3320;01/11/16;23:32:51;1,448499981;43,57520732;Materiaux;Bois;Inconnu;2
3321;15/10/16;00:27:24;1,461308946;43,56152184;Electronique;Telephonie;Abime;1
3322;29/08/17;05:57:40;1,397586732;43,62786557;Ameublement;Rangement;Inconnu;3
3323;23/09/16;04:57:39;1,373798307;43,53661979;Materiaux;Bois;Abime;2
3324;23/09/16;19:37:11;1,463427341;43,62234248;Electronique;Ordinateur;Abime;4
3325;23/06/17;09:17:51;1,501186245;43,53900164;Vetement/textile;Homme;Bon;3
3326;25/11/16;00:26:07;1,390264598;43,58788346;Ameublement;Chaise;Abime;2
3327;04/01/17;09:42:52;1,478167713;43,60576172;Decos;NULL;Inconnu;4
3328;12/12/16;19:58:33;1,473514399;43,53495639;Vehicules;Velos;Reparable;4
3329;28/07/17;03:44:03;1,448661707;43,5704579;Vetement/textile;Homme;Abime;4
3330;12/08/17;14:50:37;1,424051313;43,62679702;Vehicules;Autres;Inconnu;1
3331;03/12/16;23:33:12;1,39006557;43,5477044;Ameublement;Rangement;Inconnu;1
3332;03/02/17;08:33:47;1,474585061;43,60014496;Electromenager;NULL;Reparable;4
3333;16/08/17;16:26:32;1,478565563;43,64632101;Ameublement;Fauteuil;Reparable;3
3334;21/04/17;14:35:27;1,410210662;43,56311921;Electronique;Telephonie;Bon;2
3335;09/07/17;04:18:24;1,47491535;43,64676808;Electronique;Jeux videos;Inconnu;4
3336;08/03/17;05:32:34;1,387098808;43,63571829;Divers;NULL;Inconnu;4
3337;12/07/17;07:55:19;1,505648925;43,54977793;Vehicules;Velos;Inconnu;1
3338;17/06/17;17:56:31;1,346568453;43,60628646;Electronique;Jeux videos;Reparable;3
3339;17/12/16;18:08:15;1,364609866;43,65350987;Materiaux;Feraille;Abime;4
3340;06/07/17;12:19:30;1,379314391;43,65216434;Ameublement;Literie;Bon;1
3341;01/10/17;10:59:40;1,385749687;43,64895534;Vetement/textile;Homme;Bon;3
3342;01/08/17;20:35:25;1,416046003;43,5902431;Ameublement;Literie;Inconnu;3
3343;26/01/17;12:20:11;1,380380774;43,58974039;Vetement/textile;Homme;Inconnu;1
3344;28/09/17;03:35:59;1,474572461;43,56394102;Divers;NULL;Abime;2
3345;25/12/16;13:48:44;1,464236011;43,57768731;Vetement/textile;Enfant;Abime;2
3346;05/07/17;05:15:29;1,457491042;43,60926106;Materiaux;Bois;Bon;2
3347;30/05/17;21:16:37;1,509235782;43,61584768;Electronique;Jeux videos;Inconnu;3
3348;09/05/17;13:26:29;1,482758799;43,58141135;Materiaux;Verre;Abime;2
3349;21/04/17;15:46:21;1,505457418;43,59384468;Materiaux;Verre;Abime;2
3350;22/01/17;23:15:03;1,443051087;43,57207921;Vetement/textile;Femme;Bon;2
3351;26/01/17;11:44:11;1,384090873;43,5403037;Vehicules;Velos;Bon;1
3352;28/04/17;04:30:10;1,437980236;43,58281238;Divers;NULL;Inconnu;1
3353;09/04/17;15:29:57;1,480490816;43,54356999;Electronique;Ordinateur;Reparable;1
3354;01/07/17;06:11:46;1,464393942;43,57487931;Ameublement;Chaise;Inconnu;1
3355;19/08/17;10:12:41;1,405672249;43,58248675;Vetement/textile;Homme;Bon;2
3356;02/03/17;07:00:48;1,410240231;43,5461188;Divers;NULL;Bon;1
3357;20/05/17;00:55:49;1,406735259;43,64442788;Electronique;Ordinateur;Abime;2
3358;07/05/17;05:13:09;1,485823562;43,66025106;Ameublement;Rangement;Abime;1
3359;25/11/16;07:21:15;1,47075093;43,55694615;Outils;NULL;Bon;1
3360;16/09/17;18:22:13;1,421882335;43,57403847;Electromenager;NULL;Bon;2
3361;21/07/17;23:25:37;1,427224443;43,57512528;Vetement/textile;Femme;Bon;2
3362;31/12/16;19:34:24;1,471594694;43,61537342;Ameublement;Literie;Inconnu;2
3363;18/08/17;00:42:05;1,424624907;43,65279767;Ameublement;Rangement;Bon;3
3364;21/04/17;11:45:44;1,416849626;43,57761314;Ameublement;Chaise;Inconnu;2
3365;07/10/17;11:53:03;1,369641984;43,59370214;Divers;NULL;Inconnu;2
3366;10/11/16;03:34:00;1,443068171;43,58586042;Materiaux;Verre;Bon;4
3367;24/05/17;19:24:50;1,452065872;43,5728462;Vehicules;Velos;Reparable;3
3368;15/11/16;09:33:45;1,47753207;43,62042723;Vehicules;Autres;Inconnu;3
3369;08/08/17;00:05:17;1,458093206;43,60754564;Ameublement;Fauteuil;Bon;4
3370;12/06/17;02:28:29;1,378906039;43,63234567;Ameublement;Fauteuil;Abime;1
3371;25/04/17;20:16:29;1,496007256;43,53683385;Materiaux;Verre;Reparable;4
3372;23/03/17;16:18:09;1,420637858;43,5606105;Electronique;Ordinateur;Inconnu;2
3373;05/02/17;09:06:59;1,431667264;43,56562518;Vaisselles;NULL;Abime;3
3374;15/09/16;23:30:21;1,375631364;43,62015387;Materiaux;Carton;Inconnu;2
3375;13/11/16;02:46:21;1,347559734;43,53852868;Electronique;Ordinateur;Abime;2
3376;12/02/17;01:51:31;1,400423331;43,61701698;Ameublement;Literie;Inconnu;1
3377;30/05/17;15:28:52;1,376504587;43,53859763;Materiaux;Feraille;Inconnu;4
3378;21/02/17;07:10:14;1,39901541;43,62227492;Vetement/textile;Femme;Inconnu;3
3379;15/06/17;20:18:18;1,470860024;43,56957795;Decos;NULL;Bon;2
3380;03/01/17;22:58:18;1,429783161;43,53331787;Vetement/textile;Homme;Inconnu;3
3381;21/05/17;06:58:27;1,482649062;43,63871677;Materiaux;Feraille;Reparable;3
3382;28/03/17;19:06:41;1,450464601;43,55491724;Vetement/textile;Femme;Bon;3
3383;30/10/16;14:30:50;1,43353456;43,57998979;Electronique;Ordinateur;Bon;3
3384;09/09/16;02:10:03;1,423334632;43,59854821;Vehicules;Pieces detaches;Abime;4
3385;15/04/17;17:47:10;1,366088909;43,64183206;Materiaux;Verre;Inconnu;4
3386;01/10/17;08:04:36;1,464703011;43,61774647;Electronique;Jeux videos;Reparable;3
3387;17/10/16;14:46:58;1,486016876;43,65489917;Vetement/textile;Homme;Reparable;2
3388;06/03/17;03:53:47;1,356835878;43,65831622;Vetement/textile;Femme;Reparable;2
3389;14/09/17;03:00:29;1,368210462;43,52919742;Ameublement;Table;Reparable;1
3390;13/09/17;01:22:07;1,406452114;43,60696586;Vetement/textile;Enfant;Reparable;4
3391;08/10/16;02:50:06;1,377919858;43,53495548;Ameublement;Table;Bon;4
3392;13/02/17;03:26:52;1,459627674;43,57911208;Vetement/textile;Homme;Inconnu;2
3393;20/11/16;09:40:46;1,409695388;43,6354389;Materiaux;Carton;Inconnu;1
3394;03/04/17;02:44:43;1,373651016;43,54381031;Materiaux;Bois;Inconnu;1
3395;10/10/16;20:00:43;1,376542216;43,58487551;Vaisselles;NULL;Bon;4
3396;04/04/17;06:49:45;1,470167543;43,63558061;Electronique;Ordinateur;Reparable;3
3397;06/07/17;11:22:59;1,419990961;43,53121831;Vehicules;Autres;Bon;4
3398;02/04/17;08:02:43;1,386574265;43,53548;Materiaux;Carton;Inconnu;3
3399;13/08/17;17:22:25;1,482288523;43,60264972;Vehicules;Velos;Bon;3
3400;18/02/17;07:25:54;1,494985264;43,53252228;Ameublement;Table;Reparable;4
3401;28/05/17;15:50:55;1,433495561;43,53896785;Divers;NULL;Inconnu;1
3402;01/11/16;14:26:29;1,436735783;43,57825618;Materiaux;Verre;Inconnu;2
3403;09/09/17;09:47:53;1,353918834;43,54577368;Ameublement;Table;Reparable;4
3404;03/09/16;02:55:43;1,363887556;43,63524912;Ameublement;Table;Abime;1
3405;31/01/17;20:06:08;1,349756802;43,61727612;Materiaux;Bois;Bon;4
3406;07/01/17;18:08:24;1,479318087;43,54243712;Electronique;Jeux videos;Abime;4
3407;25/09/17;21:55:35;1,489212296;43,64378717;Electronique;Ordinateur;Inconnu;2
3408;20/10/16;14:25:05;1,369514763;43,55522203;Electronique;Jeux videos;Abime;4
3409;21/01/17;23:52:23;1,478568876;43,55269118;Electronique;Jeux videos;Reparable;2
3410;28/04/17;17:38:55;1,509524677;43,55924514;Vehicules;Pieces detaches;Abime;4
3411;16/11/16;12:12:36;1,477904869;43,53665871;Electronique;Ordinateur;Bon;1
3412;02/08/17;06:16:50;1,418771001;43,59807105;Ameublement;Fauteuil;Bon;4
3413;22/09/16;09:40:58;1,419407475;43,55088986;Divers;NULL;Reparable;2
3414;01/08/17;21:40:33;1,427184382;43,58946377;Materiaux;Verre;Reparable;1
3415;28/05/17;10:38:22;1,437497925;43,56131925;Vetement/textile;Homme;Inconnu;2
3416;01/01/17;12:21:40;1,353442266;43,54828837;Materiaux;Carton;Reparable;1
3417;23/08/17;11:03:07;1,437619319;43,64046873;Vetement/textile;Homme;Reparable;3
3418;08/04/17;03:25:44;1,494472662;43,55201253;Ameublement;Chaise;Abime;4
3419;06/09/17;08:58:31;1,384243897;43,54287096;Decos;NULL;Abime;1
3420;06/05/17;06:22:12;1,364592743;43,65002675;Materiaux;Feraille;Reparable;3
3421;27/12/16;20:15:25;1,378440708;43,6435932;Vehicules;Pieces detaches;Reparable;2
3422;30/12/16;21:34:11;1,503529898;43,54364684;Vaisselles;NULL;Abime;2
3423;14/04/17;10:06:01;1,482280848;43,56418743;Divers;NULL;Bon;2
3424;09/01/17;23:38:48;1,434167374;43,54388151;Materiaux;Feraille;Reparable;2
3425;28/10/16;10:46:46;1,45671901;43,56904039;Decos;NULL;Abime;4
3426;15/10/16;17:37:55;1,359153741;43,54711627;Electronique;Jeux videos;Inconnu;3
3427;22/05/17;20:20:04;1,457040505;43,53038147;Vetement/textile;Enfant;Reparable;4
3428;19/03/17;07:57:52;1,363763185;43,5348256;Materiaux;Verre;Abime;4
3429;19/09/17;09:37:25;1,3914256;43,6377684;Materiaux;Feraille;Bon;1
3430;05/01/17;00:56:32;1,490515309;43,5591796;Electromenager;NULL;Abime;4
3431;15/04/17;22:05:33;1,455167943;43,6122224;Vetement/textile;Homme;Reparable;4
3432;16/10/16;10:14:33;1,371840795;43,63010517;Electromenager;NULL;Bon;3
3433;05/01/17;03:05:00;1,426111001;43,58968633;Ameublement;Table;Inconnu;3
3434;27/08/17;11:43:01;1,498759038;43,62659725;Electronique;Jeux videos;Bon;3
3435;10/05/17;12:55:05;1,429326053;43,63049708;Electronique;Telephonie;Bon;1
3436;09/10/16;11:21:26;1,474852065;43,64251188;Vaisselles;NULL;Reparable;1
3437;11/02/17;13:17:03;1,389513693;43,64462166;Outils;NULL;Reparable;4
3438;31/12/16;01:35:10;1,464722168;43,60348529;Materiaux;Bois;Inconnu;1
3439;19/06/17;15:05:02;1,395499061;43,65890968;Vetement/textile;Enfant;Reparable;1
3440;16/12/16;02:47:08;1,465212361;43,64890146;Ameublement;Table;Inconnu;3
3441;03/12/16;06:20:45;1,381933493;43,64384348;Vehicules;Autres;Inconnu;1
3442;12/07/17;23:30:25;1,354281925;43,64167798;Ameublement;Fauteuil;Abime;2
3443;04/09/17;01:18:39;1,50083043;43,59207842;Ameublement;Literie;Bon;3
3444;16/07/17;23:01:07;1,460542164;43,64108804;Electronique;Ordinateur;Bon;4
3445;15/11/16;05:56:33;1,430651176;43,63208324;Vetement/textile;Homme;Abime;2
3446;27/07/17;01:54:12;1,346314387;43,57683382;Outils;NULL;Reparable;4
3447;21/01/17;23:48:07;1,459878431;43,63409523;Vehicules;Pieces detaches;Bon;3
3448;03/09/17;07:49:00;1,467653384;43,61869597;Ameublement;Chaise;Abime;2
3449;27/07/17;00:25:15;1,439206775;43,57582949;Vehicules;Velos;Inconnu;2
3450;07/03/17;04:57:34;1,369674627;43,63830802;Vetement/textile;Homme;Bon;2
3451;21/04/17;06:46:24;1,437667043;43,56827559;Vaisselles;NULL;Reparable;2
3452;29/05/17;00:45:48;1,428796028;43,62826227;Electronique;Jeux videos;Bon;2
3453;25/09/16;19:28:52;1,4402783;43,56676299;Outils;NULL;Bon;4
3454;12/01/17;14:53:54;1,437606816;43,54543239;Electronique;Jeux videos;Bon;1
3455;23/04/17;18:26:04;1,454619976;43,63449465;Materiaux;Carton;Bon;4
3456;05/08/17;16:51:31;1,490579335;43,54191655;Electronique;Ordinateur;Inconnu;1
3457;05/07/17;11:15:50;1,350554289;43,59234489;Vetement/textile;Homme;Bon;1
3458;14/09/17;08:46:52;1,395817415;43,62442077;Materiaux;Carton;Bon;1
3459;03/12/16;11:10:40;1,461244598;43,63521338;Ameublement;Table;Bon;3
3460;21/09/17;06:00:41;1,507518347;43,56887838;Vetement/textile;Homme;Abime;2
3461;29/11/16;04:39:40;1,471678585;43,53035927;Ameublement;Fauteuil;Bon;1
3462;04/03/17;01:05:12;1,40838895;43,53749631;Vehicules;Velos;Abime;4
3463;13/06/17;17:34:57;1,366643031;43,59353129;Vehicules;Pieces detaches;Bon;4
3464;30/09/16;04:50:14;1,434205765;43,54164282;Ameublement;Fauteuil;Abime;3
3465;27/09/16;09:21:00;1,375129737;43,54563608;Vehicules;Velos;Inconnu;1
3466;27/05/17;14:46:26;1,43151816;43,65591508;Ameublement;Table;Reparable;3
3467;05/06/17;03:13:27;1,467606119;43,59623818;Vehicules;Velos;Inconnu;2
3468;01/04/17;20:47:03;1,378574629;43,65955824;Vetement/textile;Homme;Reparable;1
3469;16/03/17;12:37:25;1,4649297;43,53969402;Electronique;Jeux videos;Inconnu;2
